taxon	sequenceID	name	genus	scaffold	identity	bitscore	host_species	host_genus	host_family	host_order
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.238-Phalacrocorax_harrisi	ehbv-avi.27.238-Phalacrocorax_harrisi	ehbv-avi.27.238-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000289.1	90.722	121	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.239-Nannopterum_brasilianus	ehbv-avi.27.239-Nannopterum_brasilianus	ehbv-avi.27.239-Nannopterum_brasilianus	Avihepadnavirus	NFME01000960.1	91.667	121	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.24-Phalacrocorax_carbo	ehbv-avi.27.24-Phalacrocorax_carbo	ehbv-avi.27.24-Phalacrocorax_carbo	Avihepadnavirus	scaffold57863	91.753	176	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.240-Nannopterum_harrisi	ehbv-avi.27.240-Nannopterum_harrisi	ehbv-avi.27.240-Nannopterum_harrisi	Avihepadnavirus	NEVG01000289.1	90.722	121	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.241-Nannopterum_brasilianus	ehbv-avi.27.241-Nannopterum_brasilianus	ehbv-avi.27.241-Nannopterum_brasilianus	Avihepadnavirus	NFME01010284.1	90.244	120	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.242-Phalacrocorax_harrisi	ehbv-avi.27.242-Phalacrocorax_harrisi	ehbv-avi.27.242-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000047.1	85.915	120	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.243-Phalacrocorax_carbo	ehbv-avi.27.243-Phalacrocorax_carbo	ehbv-avi.27.243-Phalacrocorax_carbo	Avihepadnavirus	scaffold8605	90	120	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.244-Nannopterum_harrisi	ehbv-avi.27.244-Nannopterum_harrisi	ehbv-avi.27.244-Nannopterum_harrisi	Avihepadnavirus	NEVG01000047.1	85.915	120	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.245-Nannopterum_harrisi	ehbv-avi.27.245-Nannopterum_harrisi	ehbv-avi.27.245-Nannopterum_harrisi	Avihepadnavirus	NEVG01000047.1	85.915	120	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.246-Nannopterum_harrisi	ehbv-avi.27.246-Nannopterum_harrisi	ehbv-avi.27.246-Nannopterum_harrisi	Avihepadnavirus	NEVG01000179.1	90.476	120	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.247-Phalacrocorax_harrisi	ehbv-avi.27.247-Phalacrocorax_harrisi	ehbv-avi.27.247-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000179.1	90.476	120	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.248-Phalacrocorax_harrisi	ehbv-avi.27.248-Phalacrocorax_harrisi	ehbv-avi.27.248-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000047.1	85.915	120	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.249-Nannopterum_brasilianus	ehbv-avi.27.249-Nannopterum_brasilianus	ehbv-avi.27.249-Nannopterum_brasilianus	Avihepadnavirus	NFME01003635.1	90.722	119	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.25-Phalacrocorax_carbo	ehbv-avi.27.25-Phalacrocorax_carbo	ehbv-avi.27.25-Phalacrocorax_carbo	Avihepadnavirus	scaffold53998	88.66	176	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.250-Phalacrocorax_carbo	ehbv-avi.27.250-Phalacrocorax_carbo	ehbv-avi.27.250-Phalacrocorax_carbo	Avihepadnavirus	scaffold58022	88.75	118	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.251-Phalacrocorax_harrisi	ehbv-avi.27.251-Phalacrocorax_harrisi	ehbv-avi.27.251-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000148.1	85.106	118	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.252-Nannopterum_harrisi	ehbv-avi.27.252-Nannopterum_harrisi	ehbv-avi.27.252-Nannopterum_harrisi	Avihepadnavirus	NEVG01000148.1	85.106	118	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.253-Phalacrocorax_carbo	ehbv-avi.27.253-Phalacrocorax_carbo	ehbv-avi.27.253-Phalacrocorax_carbo	Avihepadnavirus	scaffold7927	92.405	118	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.254-Nannopterum_harrisi	ehbv-avi.27.254-Nannopterum_harrisi	ehbv-avi.27.254-Nannopterum_harrisi	Avihepadnavirus	NEVG01000384.1	75.258	117	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.255-Phalacrocorax_carbo	ehbv-avi.27.255-Phalacrocorax_carbo	ehbv-avi.27.255-Phalacrocorax_carbo	Avihepadnavirus	scaffold12026	90.426	117	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.256-Phalacrocorax_harrisi	ehbv-avi.27.256-Phalacrocorax_harrisi	ehbv-avi.27.256-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000384.1	75.258	117	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.257-Phalacrocorax_carbo	ehbv-avi.27.257-Phalacrocorax_carbo	ehbv-avi.27.257-Phalacrocorax_carbo	Avihepadnavirus	scaffold1857	94.915	116	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.258-Urile_pelagicus	ehbv-avi.27.258-Urile_pelagicus	ehbv-avi.27.258-Urile_pelagicus	Avihepadnavirus	NFMD01000379.1	95.062	115	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.259-Nannopterum_brasilianus	ehbv-avi.27.259-Nannopterum_brasilianus	ehbv-avi.27.259-Nannopterum_brasilianus	Avihepadnavirus	NFME01001148.1	90	115	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.26-Nannopterum_brasilianus	ehbv-avi.27.26-Nannopterum_brasilianus	ehbv-avi.27.26-Nannopterum_brasilianus	Avihepadnavirus	NFME01002649.1	88.66	176	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.260-Phalacrocorax_harrisi	ehbv-avi.27.260-Phalacrocorax_harrisi	ehbv-avi.27.260-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000230.1	86.598	115	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.261-Nannopterum_harrisi	ehbv-avi.27.261-Nannopterum_harrisi	ehbv-avi.27.261-Nannopterum_harrisi	Avihepadnavirus	NEVG01000230.1	86.598	115	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.262-Phalacrocorax_carbo	ehbv-avi.27.262-Phalacrocorax_carbo	ehbv-avi.27.262-Phalacrocorax_carbo	Avihepadnavirus	scaffold2597	91.525	114	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.263-Phalacrocorax_carbo	ehbv-avi.27.263-Phalacrocorax_carbo	ehbv-avi.27.263-Phalacrocorax_carbo	Avihepadnavirus	scaffold14538	89.744	114	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.264-Nannopterum_brasilianus	ehbv-avi.27.264-Nannopterum_brasilianus	ehbv-avi.27.264-Nannopterum_brasilianus	Avihepadnavirus	NFME01069831.1	86.42	113	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.265-Phalacrocorax_carbo	ehbv-avi.27.265-Phalacrocorax_carbo	ehbv-avi.27.265-Phalacrocorax_carbo	Avihepadnavirus	scaffold3941	86.076	113	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.266-Urile_pelagicus	ehbv-avi.27.266-Urile_pelagicus	ehbv-avi.27.266-Urile_pelagicus	Avihepadnavirus	NFMD01000547.1	84.375	112	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.267-Urile_pelagicus	ehbv-avi.27.267-Urile_pelagicus	ehbv-avi.27.267-Urile_pelagicus	Avihepadnavirus	NFMD01000586.1	84.524	112	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.268-Nannopterum_brasilianus	ehbv-avi.27.268-Nannopterum_brasilianus	ehbv-avi.27.268-Nannopterum_brasilianus	Avihepadnavirus	NFME01004844.1	85.714	110	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.269-Urile_pelagicus	ehbv-avi.27.269-Urile_pelagicus	ehbv-avi.27.269-Urile_pelagicus	Avihepadnavirus	NFMD01000311.1	89.333	110	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.27-Phalacrocorax_carbo	ehbv-avi.27.27-Phalacrocorax_carbo	ehbv-avi.27.27-Phalacrocorax_carbo	Avihepadnavirus	scaffold3172	89.691	176	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.270-Nannopterum_brasilianus	ehbv-avi.27.270-Nannopterum_brasilianus	ehbv-avi.27.270-Nannopterum_brasilianus	Avihepadnavirus	NFME01005507.1	89.831	110	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.271-Phalacrocorax_carbo	ehbv-avi.27.271-Phalacrocorax_carbo	ehbv-avi.27.271-Phalacrocorax_carbo	Avihepadnavirus	scaffold24453	78.378	110	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.272-Phalacrocorax_carbo	ehbv-avi.27.272-Phalacrocorax_carbo	ehbv-avi.27.272-Phalacrocorax_carbo	Avihepadnavirus	scaffold31259	88.333	108	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.273-Nannopterum_brasilianus	ehbv-avi.27.273-Nannopterum_brasilianus	ehbv-avi.27.273-Nannopterum_brasilianus	Avihepadnavirus	NFME01006491.1	89.286	106	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.274-Urile_pelagicus	ehbv-avi.27.274-Urile_pelagicus	ehbv-avi.27.274-Urile_pelagicus	Avihepadnavirus	NFMD01000210.1	91.667	105	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.275-Phalacrocorax_harrisi	ehbv-avi.27.275-Phalacrocorax_harrisi	ehbv-avi.27.275-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000343.1	71.622	104	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.276-Nannopterum_harrisi	ehbv-avi.27.276-Nannopterum_harrisi	ehbv-avi.27.276-Nannopterum_harrisi	Avihepadnavirus	NEVG01000343.1	71.622	104	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.277-Nannopterum_brasilianus	ehbv-avi.27.277-Nannopterum_brasilianus	ehbv-avi.27.277-Nannopterum_brasilianus	Avihepadnavirus	NFME01010549.1	89.286	104	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.278-Nannopterum_harrisi	ehbv-avi.27.278-Nannopterum_harrisi	ehbv-avi.27.278-Nannopterum_harrisi	Avihepadnavirus	NEVG01000009.1	83.784	99.8	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.279-Phalacrocorax_harrisi	ehbv-avi.27.279-Phalacrocorax_harrisi	ehbv-avi.27.279-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000009.1	83.784	99.8	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.28-Phalacrocorax_harrisi	ehbv-avi.27.28-Phalacrocorax_harrisi	ehbv-avi.27.28-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000130.1	89.691	175	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.280-Nannopterum_harrisi	ehbv-avi.27.280-Nannopterum_harrisi	ehbv-avi.27.280-Nannopterum_harrisi	Avihepadnavirus	NEVG01000009.1	83.784	99.8	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.281-Phalacrocorax_harrisi	ehbv-avi.27.281-Phalacrocorax_harrisi	ehbv-avi.27.281-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000009.1	83.784	99.8	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.282-Phalacrocorax_carbo	ehbv-avi.27.282-Phalacrocorax_carbo	ehbv-avi.27.282-Phalacrocorax_carbo	Avihepadnavirus	scaffold4763	82.667	97.1	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.283-Urile_pelagicus	ehbv-avi.27.283-Urile_pelagicus	ehbv-avi.27.283-Urile_pelagicus	Avihepadnavirus	NFMD01000294.1	93.617	95.9	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.284-Urile_pelagicus	ehbv-avi.27.284-Urile_pelagicus	ehbv-avi.27.284-Urile_pelagicus	Avihepadnavirus	NFMD01000294.1	93.617	95.5	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.285-Nannopterum_brasilianus	ehbv-avi.27.285-Nannopterum_brasilianus	ehbv-avi.27.285-Nannopterum_brasilianus	Avihepadnavirus	NFME01028195.1	90.476	93.6	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.286-Urile_pelagicus	ehbv-avi.27.286-Urile_pelagicus	ehbv-avi.27.286-Urile_pelagicus	Avihepadnavirus	NFMD01000294.1	91.489	93.2	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.287-Phalacrocorax_carbo	ehbv-avi.27.287-Phalacrocorax_carbo	ehbv-avi.27.287-Phalacrocorax_carbo	Avihepadnavirus	scaffold920	91.667	90.5	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.288-Phalacrocorax_carbo	ehbv-avi.27.288-Phalacrocorax_carbo	ehbv-avi.27.288-Phalacrocorax_carbo	Avihepadnavirus	scaffold9913	81.25	87.8	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.289-Urile_pelagicus	ehbv-avi.27.289-Urile_pelagicus	ehbv-avi.27.289-Urile_pelagicus	Avihepadnavirus	NFMD01000079.1	88.889	84.7	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.29-Nannopterum_harrisi	ehbv-avi.27.29-Nannopterum_harrisi	ehbv-avi.27.29-Nannopterum_harrisi	Avihepadnavirus	NEVG01000130.1	89.691	175	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.290-Urile_pelagicus	ehbv-avi.27.290-Urile_pelagicus	ehbv-avi.27.290-Urile_pelagicus	Avihepadnavirus	NFMD01000983.1	82.432	83.6	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.291-Phalacrocorax_carbo	ehbv-avi.27.291-Phalacrocorax_carbo	ehbv-avi.27.291-Phalacrocorax_carbo	Avihepadnavirus	scaffold21504	83.784	83.6	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.292-Urile_pelagicus	ehbv-avi.27.292-Urile_pelagicus	ehbv-avi.27.292-Urile_pelagicus	Avihepadnavirus	NFMD01000983.1	82.432	83.6	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.293-Nannopterum_brasilianus	ehbv-avi.27.293-Nannopterum_brasilianus	ehbv-avi.27.293-Nannopterum_brasilianus	Avihepadnavirus	NFME01006881.1	83.784	83.2	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.294-Phalacrocorax_harrisi	ehbv-avi.27.294-Phalacrocorax_harrisi	ehbv-avi.27.294-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000566.1	82.432	82.8	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.295-Phalacrocorax_harrisi	ehbv-avi.27.295-Phalacrocorax_harrisi	ehbv-avi.27.295-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000566.1	82.432	82.8	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.296-Nannopterum_harrisi	ehbv-avi.27.296-Nannopterum_harrisi	ehbv-avi.27.296-Nannopterum_harrisi	Avihepadnavirus	NEVG01000566.1	82.432	82.8	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.297-Nannopterum_harrisi	ehbv-avi.27.297-Nannopterum_harrisi	ehbv-avi.27.297-Nannopterum_harrisi	Avihepadnavirus	NEVG01000566.1	82.432	82.8	Nannopterum_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.298-Nannopterum_brasilianus	ehbv-avi.27.298-Nannopterum_brasilianus	ehbv-avi.27.298-Nannopterum_brasilianus	Avihepadnavirus	NFME01005363.1	81.081	78.6	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.3-Phalacrocorax_harrisi	ehbv-avi.27.3-Phalacrocorax_harrisi	ehbv-avi.27.3-Phalacrocorax_harrisi	Avihepadnavirus	NEVG01000156.1	91.753	179	Phalacrocorax_harrisi	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.30-Urile_pelagicus	ehbv-avi.27.30-Urile_pelagicus	ehbv-avi.27.30-Urile_pelagicus	Avihepadnavirus	NFMD01000804.1	90.426	174	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.31-Phalacrocorax_carbo	ehbv-avi.27.31-Phalacrocorax_carbo	ehbv-avi.27.31-Phalacrocorax_carbo	Avihepadnavirus	scaffold8271	88.66	174	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.32-Urile_pelagicus	ehbv-avi.27.32-Urile_pelagicus	ehbv-avi.27.32-Urile_pelagicus	Avihepadnavirus	NFMD01000432.1	88.66	173	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.33-Nannopterum_brasilianus	ehbv-avi.27.33-Nannopterum_brasilianus	ehbv-avi.27.33-Nannopterum_brasilianus	Avihepadnavirus	NFME01006181.1	87.629	172	Nannopterum_brasilianus	Nannopterum	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.34-Urile_pelagicus	ehbv-avi.27.34-Urile_pelagicus	ehbv-avi.27.34-Urile_pelagicus	Avihepadnavirus	NFMD01001424.1	89.362	172	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.35-Phalacrocorax_carbo	ehbv-avi.27.35-Phalacrocorax_carbo	ehbv-avi.27.35-Phalacrocorax_carbo	Avihepadnavirus	scaffold16932	86.598	172	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.36-Phalacrocorax_carbo	ehbv-avi.27.36-Phalacrocorax_carbo	ehbv-avi.27.36-Phalacrocorax_carbo	Avihepadnavirus	scaffold14725	87.629	171	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.37-Phalacrocorax_carbo	ehbv-avi.27.37-Phalacrocorax_carbo	ehbv-avi.27.37-Phalacrocorax_carbo	Avihepadnavirus	scaffold28087	88.66	171	Phalacrocorax_carbo	Phalacrocorax	Phalacrocoracidae	Pelecaniformes
alignment/AL_EHBV-avi.27-phalacrocoracidae/member/fasta-digs-ehbv/ehbv-avi.27.38-Urile_pelagicus	ehbv-avi.27.38-Urile_pelagicus	ehbv-avi.27.38-Urile_pelagicus	Avihepadnavirus	NFMD01000567.1	89.691	171	Urile_pelagicus	Urile	Phalacrocoracidae	Pelecaniformes
